obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
27, 48.8, 22223, 27886, 4091, 1537, 18919, 7797, 12161, 14756, 64, 90, NA, 109370,  1*
28, 49.8, 694010, 73132, 30312, 16401, 7407, 4161, 6025, 2470, 38, 75, NA, 833918,  1*
29, 51.8, 138127, 62552, 2912, 3459, 2400, 4598, 1836, 1272, 26, 44, NA, 217156,  1*
30, 52.8, 87501, 30779, 22275, 24058, 33527, 11283, 13525, 5776, 44, 67, NA, 228724,  1*
31, 54.8, 16871, 30028, 13051, 17459, 8466, 6105, 9097, 7136, 51, 70, NA, 108213,  1*
32, 57.8, 29878, 15613, 2134, 7266, 4312, 9820, 12526, 5450, 56, 87, NA, 86999,  1*
33, 59.8, 285400, 60299, 7999, 34525, 22437, 17181, 10804, 4782, 70, 74, NA, 443427,  1*
34, 60.8, 49331, 35640, 4586, 5271, 1527, 3934, 1483, 2011, 54, 74, NA, 103783,  1
35, 62.8, 78969, 23078, 11271, 33891, 33752, 18705, 8688, 7460, 54, 77, NA, 215814,  1
36, 63.8, 43129, 42462, 11213, 2703, 14806, 13337, 13755, 3224, 53, 69, NA, 144629,  1
37, 65.8, 34602, 21410, 8580, 7152, 10082, 18212, 9697, 5082, 64, 74, NA, 114817,  1
38, 66.8, 172529, 47551, 11235, 3181, 8023, 5463, 2917, 1377, 61, 67, NA, 252276,  1
39, 68.7, 29365, 16574, 10189, 2164, 3249, 6698, 1639, 1263, 61, 80, NA, 71141,  1
40, 69.7, 393098, 34858, 4295, 6331, 1742, 4539, 1069, 1010, 54, 78, NA, 446942,  1
41, 71.7, 53120, 6519, 6585, 12519, 10403, 10942, 7523, 10347, 66, 91, NA, 117958,  1
42, 72.7, 1207073, 143074, 16207, 13121, 5951, 7008, 4424, 2279, 48, 64, NA, 1399137,  1
43, 74.7, 160665, 63922, 14439, 5949, 11278, 7453, 3706, 2702, 48, 63, NA, 270114,  1
44, 77.7, 353513, 101731, 11766, 5301, 21279, 17563, 10338, 2454, 44, 47, NA, 523945,  1
45, 79.7, 130342, 36232, 89986, 13779, 21692, 24414, 15197, 5310, 56, 67, NA, 336952,  1
46, 80.7, 340656, 41630, 7996, 4434, 6679, 4843, 3436, 1404, 50, 90, NA, 411078,  1
47, 82.7, 23090, 49898, 10899, 7128, 17352, 7521, 3844, 1220, 50, 78, NA, 120952,  1
48, 83.7, 381606, 28505, 2593, 2404, 2333, 5542, 2740, 1541, 37, 41, NA, 427264,  1
49, 85.7, 46823, 25222, 15940, 11514, 6853, 8101, 3672, 943, 41, 54, NA, 119068,  1
50, 86.7, 22376, 16234, 18963, 3970, 5645, 18935, 18749, 7775, 64, 64, NA, 112647,  1
51, 88.7, 172731, 13027, 2553, 2659, 1812, 1230, 1254, 244, 60, 77, NA, 195510,  1
52, 89.7, 473161, 91773, 9917, 18611, 9479, 5278, 2714, 1043, 37, 56, NA, 611976,  1
53, 89.7, 185031, 8749, 3071, 1711, 802, 1232, 990, 590, 23, 53, NA, 202176,  1
