obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
20, 37.8, 684978, 93053, 21189, 30625, 13667, 11091, 8816, 2277, 64, 48, NA, 865696,  2*
21, 39.8, 174688, 55583, 21726, 19439, 19802, 23192, 12099, 3535, 77, 64, NA, 330064,  2*
22, 40.9, 483803, 189562, 7638, 5759, 6603, 10031, 7112, 2367, 61, 60, NA, 712875,  2*
23, 42.8, 1215964, 182023, 15461, 22324, 12837, 15097, 6513, 6833, 66, 53, NA, 1477052,  2*
24, 43.8, 23132, 8611, 13938, 4613, 11071, 16757, 18346, 10824, 78, 53, NA, 107292,  2*
25, 45.8, 10239, 20493, 29509, 14411, 13199, 27044, 9124, 3762, 97, 80, NA, 127781,  2*
26, 46.8, 700369, 533077, 213017, 168702, 34929, 51617, 28430, 25283, 77, 91, NA, 1755424,  2*
27, 48.8, 280990, 19756, 370, 727, 946, 2136, 1151, 1082, 56, 63, NA, 307158,  2*
28, 49.8, 178539, 11468, 2832, 1766, 1857, 3547, 5629, 10675, 54, 40, NA, 216313,  2*
29, 51.8, 15013, 5822, 7877, 12558, 7720, 25564, 13436, 26901, 81, 38, NA, 114891,  2*
30, 52.8, 158499, 25925, 25072, 9681, 5345, 8990, 6646, 9583, 75, 74, NA, 249741,  2*
31, 57.8, 322605, 137841, 47976, 7143, 5202, 20101, 19675, 8235, 66, 77, NA, 568778,  2*
32, 59.7, 146118, 37152, 10239, 1730, 4836, 4734, 7760, 2639, 41, 44, NA, 215208,  2*
33, 60.7, 1210368, 64695, 10839, 13601, 14703, 15289, 22423, 9648, 75, 51, NA, 1361566,  2
34, 62.7, 299136, 88020, 10498, 2238, 9006, 14525, 8563, 8244, 75, 40, NA, 440230,  2
35, 63.8, 158874, 11811, 2712, 4051, 1890, 4210, 2304, 1313, 81, 44, NA, 187165,  2
36, 65.7, 8646, 12625, 514, 13223, 19327, 22532, 32182, 10372, 97, 44, NA, 119421,  2
37, 66.7, 3491, 6127, 5705, 6670, 10789, 10280, 14845, 5619, 100, 51, NA, 63526,  2
38, 68.7, 106681, 18823, 2371, 3756, 2448, 7791, 4496, 6472, 100, 43, NA, 152838,  2
39, 69.7, 20527, 30192, 4420, 24703, 10889, 6823, 27667, 8325, 94, 64, NA, 133546,  2
40, 71.7, 11190, 31057, 121, 8200, 5151, 9701, 18592, 2682, 87, 54, NA, 86694,  2
41, 72.7, 19488, 4027, 19023, 16595, 3321, 13673, 6570, 5045, 50, 84, NA, 87742,  2
42, 74.7, 3069, 11998, 6426, 4953, 18332, 21799, 17513, 2578, 69, 74, NA, 86668,  2
43, 77.7, 62426, 3584, 2202, 2767, 6850, 14979, 7854, 6238, 100, 57, NA, 106900,  2
44, 79.7, 115303, 48001, 21876, 5575, 5103, 19366, 13232, 3356, 57, 54, NA, 231812,  2
45, 80.7, 63689, 78025, 29468, 33572, 17361, 23190, 9229, 5064, 41, 61, NA, 259598,  2
46, 82.7, 314419, 13530, 1403, 5238, 4952, 8114, 4383, 2735, 64, 64, NA, 354774,  2
47, 83.7, 102976, 33092, 17113, 9585, 3207, 2747, 7761, 858, 44, 74, NA, 177339,  2
48, 85.7, 59202, 8489, 2547, 4106, 5539, 3796, 3346, 672, 48, 67, NA, 87697,  2
49, 86.7, 213337, 87119, 11324, 11249, 5318, 2109, 4265, 1949, 21, 50, NA, 336670,  2
50, 88.6, 57698, 23610, 8687, 9126, 29578, 31140, 4813, 10023, 47, 37, NA, 174675,  2
51, 89.6, 105766, 28139, 4717, 2836, 6032, 4704, 2991, 2174, 37, 43, NA, 157359,  2
52, 91.6, 131457, 24711, 680, 1376, 4969, 2953, 2374, 1880, 51, 27, NA, 170400,  2
53, 92.6, 458320, 13009, 4309, 1685, 3376, 8654, 4929, 3120, 50, 35, NA, 497402,  2
54, 94.6, 33585, 7553, 9143, 4442, 14790, 13410, 5604, 5219, 63, 43, NA, 93746,  2
55, 97.6, 408224, 17529, 13745, 8678, 5811, 3250, 2029, 1294, 75, 69, NA, 460560,  2
56, 99.6, 273420, 16780, 7233, 1352, 4010, 4214, 3080, 811, 67, 81, NA, 310900,  2
57, 100.6, 267529, 121002, 15598, 12276, 13571, 20563, 12869, 4665, 74, 57, NA, 468073,  2
58, 102.6, 11084, 17326, 9240, 5646, 9419, 9228, 9425, 3578, 66, 54, NA, 74946,  2
59, 103.6, 1305445, 50197, 20882, 2148, 35864, 15451, 15374, 3348, 61, 44, NA, 1448709,  2
60, 105.6, 210833, 47349, 8392, 7633, 3877, 5675, 8309, 2405, 57, 50, NA, 294473,  2
61, 106.6, 1963874, 238946, 19661, 38769, 43427, 25971, 16448, 11703, 40, 50, NA, 2358799,  2
62, 108.6, 95921, 3444, 3169, 2327, 1499, 2589, 2637, 1312, 41, 61, NA, 112898,  2
63, 109.6, 251352, 33828, 4063, 5176, 1811, 5893, 2080, 1465, 60, 57, NA, 305668,  2
64, 111.6, 1957923, 64836, 28286, 3979, 10895, 4793, 3086, 1783, 54, 66, NA, 2075581,  2
65, 112.6, 85557, 39348, 11388, 7557, 16979, 23838, 11411, 4762, 48, 64, NA, 200840,  2
66, 114.5, 2797, 4848, 362, 8282, 9496, 4944, 13480, 6600, 56, 74, NA, 50809,  2
67, 117.5, 57131, 8142, 5016, 6898, 6731, 22282, 8275, 4110, 94, 60, NA, 118585,  2
68, 119.5, 11879, 22292, 12443, 15523, 15836, 17042, 7346, 12805, 67, 75, NA, 115166,  2
69, 120.5, 436997, 17418, 7118, 24790, 8812, 17522, 37374, 6689, 43, 56, NA, 556720,  2
70, 122.5, 25446, 14111, 7932, 5582, 12547, 16530, 19214, 5638, 64, 63, NA, 107000,  2
71, 123.5, 8654, 4357, 15305, 6226, 3593, 8814, 3147, 1908, 84, 93, NA, 52004,  2
72, 125.5, 7526, 11044, 8135, 11364, 3037, 7765, 10281, 9078, 83, 96, NA, 68230,  2
73, 126.5, 18396, 12745, 4209, 3318, 6014, 7872, 6261, 2492, 69, 91, NA, 61307,  2
74, 128.5, 6298, 9503, 7690, 4482, 1893, 6872, 5743, 7634, 67, 84, NA, 50115,  2
75, 129.5, 11562, 4582, 6091, 5108, 3697, 2851, 25809, 2650, 74, 84, NA, 62350,  2
76, 131.5, 17487, 4409, 6709, 7580, 4236, 12144, 2663, 2306, 77, 94, NA, 57534,  2
77, 132.5, 1320110, 205101, 43687, 57945, 46748, 29337, 4441, 11033, 48, 80, NA, 1718402,  2
78, 134.5, 9949, 30718, 5762, 1441, 12312, 12412, 8221, 3210, 54, 56, NA, 84025,  2
79, 137.5, 212253, 25686, 60761, 23964, 9373, 8664, 6529, 5188, 47, 88, NA, 352418,  2
80, 139.4, 633961, 133681, 7764, 4821, 10642, 8904, 6461, 3165, 34, 67, NA, 809399,  2
81, 140.5, 621112, 15703, 5524, 6108, 4201, 2717, 716, 896, 43, 38, NA, 656977,  2
82, 142.4, 245184, 51041, 7859, 4905, 8161, 13300, 23310, 13026, 43, 30, NA, 366786,  2
83, 143.5, 9407, 8807, 6519, 3785, 3944, 5577, 18800, 1689, 67, 56, NA, 58528,  2
84, 145.4, 3086, 7848, 9380, 7974, 8062, 8376, 4560, 1635, 80, 61, NA, 50921,  2
85, 146.4, 8206, 20246, 9199, 8172, 10290, 16794, 7425, 3708, 77, 88, NA, 84040,  2
86, 148.4, 11682, 8531, 11094, 9063, 7146, 11624, 6282, 3243, 80, 90, NA, 68665,  2
87, 149.4, 24468, 23557, 2822, 5825, 9130, 12060, 8025, 2540, 77, 74, NA, 88427,  2
88, 151.4, 114639, 160172, 46964, 20539, 14168, 4409, 4272, 1236, 50, 74, NA, 366399,  2
89, 152.4, 293914, 18701, 7839, 1500, 6745, 1696, 1080, 1285, 26, 47, NA, 332760,  2
90, 154.4, 1096883, 2029683, 185058, 237973, 227789, 67536, 24164, 27568, 4, 44, NA, 3896654,  2
91, 154.4, 165440, 38947, 8436, 17882, 16929, 5093, 12671, 6072, 10, 37, NA, 271470,  2
