obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
55, 97.6, 104869, 48136, 15298, 15063, 12274, 23870, 21853, 8354, 47, 66, NA, 249717,  A
56, 99.6, 1358876, 241674, 19578, 19591, 2960, 22313, 21030, 6964, 47, 47, NA, 1692986,  A
57, 100.6, 262756, 121864, 12630, 11486, 22464, 9494, 17855, 1968, 53, 50, NA, 460517,  A
58, 102.6, 2145, 9423, 9618, 7749, 10351, 7521, 5818, 16630, 56, 60, NA, 69255,  A
59, 103.6, 455612, 127324, 91965, 6851, 41565, 8894, 14528, 4264, 50, 77, NA, 751003,  A
60, 105.6, 242517, 35606, 33691, 27198, 5703, 17209, 5792, 4443, 63, 100, NA, 372159,  A
61, 106.6, 71291, 153684, 98680, 89286, 22496, 13704, 4023, 4281, 35, 100, NA, 457445,  A
62, 108.6, 2186174, 129171, 19778, 32894, 16721, 12644, 24525, 4426, 41, 97, NA, 2426333,  A
63, 111.6, 496943, 32978, 9754, 7873, 2216, 2745, 1024, 542, 21, 84, NA, 554075,  A
64, 112.5, 461234, 116691, 19998, 20085, 15519, 20240, 16700, 1873, 40, 48, NA, 672340,  A
65, 117.5, 1964695, 52281, 47623, 69085, 25617, 16900, 21659, 11854, 34, 64, NA, 2209714,  A
66, 117.5, 798333, 79657, 16271, 83484, 28864, 25182, 14525, 7787, 38, 91, NA, 1054103,  A
